"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"116",0.0210161,0.0213477,0.025467802,0.0233759,0.0217536,0.0238089,0.0207924,0.0205615,0.0217562,0.022449501,0.021294599,0.021111799,0.020787802,0.0234116,0.0209173,0.021479601,0.022004399,0.0234056,0.022742402,0.022073701,0.0218537,0.0225158,0.021804601,0.021505799,0.022748901,0.025969703,0.0228367,0.023107599,0.020465,0.022613902,0.0204098,0.021574901,0.022769701,0.022403199,0.024892699,0.024600701,0.021943301,0.0253265,0.024606401
"117",0.022271,0.0226398,0.027029201,0.024657801,0.0231569,0.025285602,0.022074901,0.0218141,0.0230112,0.023850301,0.0225561,0.022462301,0.0220588,0.0248303,0.0222719,0.022744801,0.0232666,0.0247116,0.024012301,0.023461901,0.023173001,0.0238949,0.023251999,0.0226584,0.024272699,0.027747203,0.0241259,0.024385599,0.0218904,0.0240242,0.021639999,0.022900801,0.024139499,0.0239073,0.0261527,0.026252201,0.023457201,0.026984701,0.026254902
"118",0.023790501,0.02413,0.028620001,0.0261376,0.0248027,0.026980599,0.0236453,0.0232643,0.024438899,0.025475601,0.0240603,0.0241077,0.023549501,0.0264821,0.023936801,0.0241905,0.0246935,0.026248401,0.025467699,0.025067499,0.024687201,0.025496801,0.024961499,0.024045799,0.026059801,0.0298266,0.0256228,0.0258768,0.0235395,0.025669601,0.0231444,0.0244497,0.025706202,0.0256295,0.027575001,0.028169602,0.025231201,0.028905902,0.028170502
"119",0.025622299,0.025869602,0.030290499,0.027861601,0.0267423,0.028942201,0.025547799,0.024955099,0.026087701,0.027384302,0.0258567,0.0261031,0.025309602,0.028420001,0.025963802,0.025869101,0.0263351,0.028074801,0.027161499,0.026949102,0.026442599,0.027385402,0.026987601,0.025724402,0.028161999,0.032278202,0.027378201,0.027634501,0.025462801,0.0276039,0.0249802,0.026280303,0.0275179,0.027618602,0.029211801,0.030416101,0.0273386,0.031161999,0.0304201
"120",0.027842501,0.027956501,0.032152701,0.029914701,0.029067302,0.031249901,0.027839903,0.026972901,0.028049503,0.029671099,0.028026199,0.028522199,0.027419999,0.0307307,0.0284194,0.027869601,0.028287802,0.030298701,0.029180601,0.029210601,0.028523002,0.0296668,0.029409301,0.0277765,0.030668199,0.035208903,0.029482801,0.029750999,0.0277599,0.029917499,0.027219802,0.028501099,0.029661601,0.0299535,0.031160001,0.033095203,0.029888099,0.033869799,0.033107102
"121",0.030620899,0.030598398,0.034430102,0.0324766,0.0319722,0.034082301,0.030664399,0.029507801,0.030523801,0.032543302,0.030751202,0.031525001,0.030053902,0.033592798,0.031460401,0.030381802,0.030757299,0.033139803,0.0317141,0.032073699,0.031113002,0.032560501,0.0323915,0.030380299,0.033770502,0.038850501,0.0321346,0.032425702,0.030643502,0.032810099,0.0300222,0.0313389,0.032319803,0.032802202,0.033625502,0.036424402,0.033094,0.037255,0.036441002
"122",0.0341838,0.034054,0.037420701,0.0357861,0.035709199,0.037666202,0.034215398,0.032810602,0.0337696,0.0362776,0.034279201,0.035323199,0.033429801,0.0372371,0.035301801,0.0336565,0.034003902,0.036888503,0.0350154,0.035828102,0.034452103,0.036348801,0.036146302,0.0337671,0.037715901,0.043474801,0.035596099,0.035918701,0.034390502,0.0365436,0.033605102,0.035085201,0.035738699,0.0363825,0.036877301,0.040681001,0.037227202,0.041586,0.040679201
"123",0.038945701,0.0387577,0.0416287,0.040252201,0.040703099,0.042390302,0.038852401,0.037305899,0.038211398,0.0413322,0.0390356,0.040318001,0.0379458,0.042069301,0.040343001,0.0381121,0.038464103,0.042029999,0.039503701,0.040946301,0.038944501,0.041492701,0.041053802,0.038347103,0.0429295,0.049549401,0.0403057,0.040666901,0.039456401,0.041560702,0.038370002,0.040227901,0.040329501,0.041073803,0.0413546,0.0463247,0.042741798,0.047320601,0.046273902
"124",0.045511298,0.0453263,0.0477819,0.046468802,0.047561999,0.048824802,0.045140099,0.043609001,0.044452701,0.048348103,0.045645002,0.047104601,0.0441886,0.048680998,0.0471863,0.0443567,0.0447594,0.0492437,0.045772098,0.048080303,0.0451653,0.048639603,0.047673699,0.044725202,0.050030399,0.057709597,0.046886001,0.0472923,0.046474103,0.048493702,0.044925101,0.0474438,0.04668,0.047435202,0.047671601,0.0539914,0.050266303,0.055078704,0.053843804
"125",0.054659002,0.054537404,0.056779802,0.055195201,0.057050604,0.057702102,0.053833403,0.052496303,0.053252798,0.0581159,0.054900903,0.056453504,0.052906502,0.057818402,0.056596398,0.053156901,0.0536635,0.059344798,0.0545655,0.058029003,0.0538489,0.058579303,0.056730501,0.0536815,0.059783399,0.068714604,0.0561135,0.0565769,0.0562279,0.0581282,0.054064702,0.057547502,0.055541404,0.056189705,0.056591403,0.064440399,0.060553502,0.065610401,0.064141802
"126",0.0670809,0.067058995,0.069396004,0.067109399,0.069819301,0.069672599,0.065615803,0.064649202,0.065274701,0.071296498,0.067498997,0.069051601,0.064770207,0.070132002,0.069246307,0.065186605,0.0658518,0.073001504,0.066544697,0.071455702,0.065648302,0.071973003,0.068872303,0.0659208,0.072839007,0.083161302,0.068659104,0.069192901,0.0693717,0.071128502,0.066503003,0.071203306,0.0675736,0.067983195,0.068771496,0.078285903,0.074216001,0.079517603,0.077793904
"127",0.083304301,0.083379,0.086146697,0.082728103,0.086337402,0.085232697,0.081013307,0.080566503,0.081007197,0.088339403,0.083948806,0.085418902,0.0802835,0.086111903,0.085638002,0.080943003,0.081813797,0.090643801,0.082202002,0.088808313,0.081047803,0.089264102,0.0845972,0.081968799,0.089633301,0.101391003,0.085012503,0.085628301,0.086366504,0.087960802,0.0827801,0.088845298,0.083269604,0.0833233,0.0846821,0.095923901,0.091643602,0.097175904,0.095200002
"128",0.103424005,0.103560001,0.107014999,0.102145001,0.106650002,0.104493,0.100139,0.100312002,0.100524999,0.109248005,0.104312003,0.105641,0.099534497,0.105841003,0.105847999,0.100497,0.101612002,0.112239003,0.101604,0.110072002,0.100123003,0.110445,0.104005001,0.101906002,0.110148005,0.123266004,0.105235003,0.105938002,0.107225999,0.108654,0.102991998,0.110434003,0.102697,0.102319002,0.104368001,0.117284998,0.112768002,0.118500002,0.116299003
"129",0.126880005,0.127028003,0.131279007,0.124830998,0.130165011,0.126956999,0.122463003,0.12331,0.123294003,0.133390009,0.127998009,0.12914601,0.121971004,0.128776997,0.129306003,0.123291001,0.124676004,0.137088001,0.124208003,0.134595007,0.122344002,0.134876996,0.126585007,0.125162005,0.133727998,0.148010001,0.128757998,0.129535004,0.131324008,0.132601008,0.126568004,0.135260999,0.125307009,0.124474004,0.12727201,0.141673997,0.136895999,0.142774999,0.140395999
"130",0.152362004,0.152479008,0.157482997,0.149535,0.155569002,0.151411012,0.146719009,0.148265004,0.148074001,0.159428,0.153667003,0.154623002,0.146334007,0.15367201,0.154703006,0.148064002,0.149715006,0.163773999,0.148771003,0.161001012,0.146481007,0.161200002,0.151101008,0.150415003,0.159019008,0.174168006,0.154295996,0.15511401,0.157313004,0.158474997,0.152163997,0.161910012,0.149850011,0.148588002,0.152141005,0.167709008,0.162661001,0.168605998,0.166111007
"131",0.178213999,0.178309008,0.183905005,0.174687997,0.181243002,0.176301003,0.171309009,0.173582003,0.173325002,0.185736001,0.179655999,0.180403009,0.171064004,0.17896001,0.180387005,0.173248008,0.175147995,0.190628007,0.173740998,0.18764101,0.171001002,0.187779009,0.175972998,0.176023006,0.184432998,0.200135008,0.180240005,0.181061998,0.183558002,0.184649006,0.178083003,0.188721001,0.174767002,0.173128009,0.177441999,0.193779007,0.188483,0.194414005,0.191854
"132",0.202855006,0.203014001,0.208984002,0.198805004,0.205665007,0.200117007,0.194735005,0.197795004,0.197604999,0.210795999,0.204421997,0.20487,0.194705009,0.203132004,0.204768002,0.197406009,0.199520007,0.216141,0.197678998,0.212998003,0.194476008,0.213101,0.199669003,0.200458005,0.208563,0.224521011,0.205074996,0.205871001,0.208536997,0.209599003,0.202721998,0.214190006,0.198609009,0.196610004,0.201755002,0.218443006,0.212947011,0.218782008,0.216183007
"133",0.225268006,0.225644007,0.231758997,0.220959008,0.227859005,0.221823007,0.216058001,0.220011011,0.219996005,0.23364301,0.226988003,0.226957008,0.216351002,0.225168005,0.226787001,0.21963501,0.221927002,0.239391997,0.219686002,0.236126006,0.216022,0.236209005,0.221166,0.222783998,0.230606005,0.246602997,0.227829009,0.228587002,0.231288999,0.232343003,0.225064009,0.237409011,0.220467001,0.218030006,0.224194005,0.240850002,0.235246003,0.240935996,0.238295004
"134",0.245359004,0.246105999,0.25216502,0.241084009,0.247712001,0.24121201,0.235228002,0.240212008,0.24041,0.25414601,0.247277007,0.246512011,0.235964,0.244869009,0.246287003,0.239867002,0.242310002,0.260315001,0.239698008,0.256929994,0.235577002,0.256981999,0.240281001,0.242972001,0.250624001,0.26652202,0.248392999,0.249126002,0.251718998,0.252739996,0.245028004,0.258328021,0.240252003,0.237192005,0.244670004,0.261023015,0.255429,0.260958016,0.258254021
"135",0.264070004,0.265265018,0.271100014,0.260066003,0.266084015,0.259053022,0.253196001,0.259313017,0.259680003,0.273120999,0.266193002,0.264441013,0.254446,0.263018996,0.264171004,0.258960009,0.261541992,0.279795021,0.258574992,0.276261002,0.254005015,0.276233017,0.257826,0.26196301,0.26956901,0.28530401,0.267619014,0.268370003,0.270686001,0.271607995,0.263568997,0.277835011,0.258816004,0.254871994,0.263997018,0.279886007,0.274428993,0.279817998,0.277024001
"136",0.282831997,0.284445018,0.289914012,0.279228002,0.28430301,0.276643008,0.271380007,0.278645009,0.279071003,0.291849017,0.285115004,0.282203019,0.27313301,0.280912012,0.281892002,0.278198004,0.280930996,0.299152017,0.277592003,0.295403004,0.272597998,0.295235008,0.275144994,0.28115201,0.288788021,0.304311991,0.286831021,0.287643999,0.289495021,0.290235013,0.282157004,0.297235996,0.277442008,0.272348017,0.283416003,0.298772007,0.293576002,0.298864007,0.295958012
"137",0.302900016,0.304778993,0.309779018,0.299692005,0.303530008,0.295184016,0.291005999,0.299314022,0.299670011,0.311450005,0.305229992,0.301131994,0.293145001,0.299735993,0.300783008,0.298667997,0.301571012,0.319476008,0.297845006,0.315458,0.292470008,0.315093994,0.293480009,0.301705003,0.309350997,0.324577004,0.307179004,0.308072001,0.309271008,0.309756011,0.302063018,0.317602009,0.297238022,0.290785998,0.30399099,0.318783998,0.313944012,0.319155008,0.316144019
"138",0.324703991,0.326635003,0.331124008,0.321792006,0.32418102,0.315194994,0.3125,0.321626991,0.321826994,0.332327992,0.326918006,0.321781993,0.314824998,0.319990009,0.321393013,0.32069701,0.32378301,0.341095001,0.319681019,0.336780995,0.313980997,0.336178005,0.313351005,0.323954999,0.331526011,0.346318007,0.329055995,0.330009013,0.330394,0.330579996,0.323718995,0.339247018,0.318565011,0.310670018,0.326056004,0.340245008,0.33582902,0.340950012,0.337869018
"139",0.347676992,0.349485993,0.353457004,0.344952017,0.345770001,0.336290002,0.335312992,0.344988018,0.345024019,0.35402301,0.349619001,0.343674004,0.337593019,0.341264009,0.34325102,0.343739003,0.347003013,0.363465011,0.342582017,0.358867019,0.336618006,0.357998997,0.334352016,0.347281009,0.354689002,0.36886102,0.351931006,0.352895021,0.35236302,0.352239013,0.346538991,0.361623019,0.340902001,0.331597,0.349105,0.362612009,0.358640999,0.363609016,0.360512018
"140",0.370454997,0.372084022,0.375568002,0.367904007,0.36709702,0.357307017,0.358116001,0.368122995,0.368062019,0.375369012,0.372043014,0.365478009,0.360174,0.362392008,0.365022004,0.366591007,0.370003998,0.385404021,0.365357012,0.380540013,0.359192014,0.379404008,0.355307996,0.370361,0.377605021,0.390951008,0.374554008,0.375468016,0.373980999,0.373564005,0.369146019,0.383538008,0.36304602,0.352407008,0.371982008,0.38469702,0.381171018,0.38589102,0.382832021
"141",0.391433001,0.392971992,0.396024019,0.389205009,0.386732012,0.376758009,0.379312992,0.389578998,0.389530003,0.394969016,0.392680019,0.385543019,0.381090999,0.381891012,0.385036021,0.387829006,0.391356021,0.405546993,0.386592001,0.400418013,0.380277008,0.399013013,0.37470901,0.391672999,0.398905009,0.411264002,0.395458013,0.39626801,0.393858999,0.393149018,0.389927,0.403639019,0.383561015,0.371637017,0.393298,0.405151993,0.402072996,0.406453013,0.40347302
"142",0.40941,0.411053002,0.413749993,0.407800019,0.403598011,0.393449008,0.397670001,0.408291012,0.408358008,0.411743015,0.410407007,0.402563006,0.399262995,0.398564994,0.401969016,0.406384021,0.409981996,0.422877997,0.405194014,0.417466015,0.398763001,0.415775001,0.391333014,0.410109013,0.417652011,0.428954005,0.413536996,0.414223015,0.410962999,0.409911007,0.407682002,0.420936018,0.401345015,0.388117999,0.411967993,0.423021019,0.420399994,0.424398005,0.421512008
"143",0.423837006,0.425779998,0.428222001,0.423184007,0.417176008,0.406753004,0.412558019,0.423732996,0.423972994,0.425168008,0.424703002,0.415908009,0.414182007,0.411813021,0.415176004,0.421719998,0.425366998,0.436947018,0.42060402,0.431210011,0.414074004,0.429192007,0.404552996,0.425163001,0.433513999,0.443812996,0.428250998,0.428831011,0.424796999,0.423317999,0.421875,0.434990019,0.415867001,0.401273996,0.427417994,0.437948018,0.435793996,0.439453006,0.436644018
"144",0.434722006,0.437114,0.439401001,0.435309023,0.427462995,0.416611016,0.423891008,0.435831994,0.436248004,0.435232013,0.435612023,0.425597996,0.425825,0.421611011,0.424685001,0.433755994,0.437449008,0.447757006,0.432698011,0.441657007,0.426082999,0.439282,0.414321005,0.436850995,0.446654022,0.456144005,0.439559996,0.440070003,0.435351014,0.433367997,0.432579011,0.44580701,0.427072018,0.411082,0.439512014,0.450116992,0.448439002,0.451873004,0.44908902
"145",0.442259014,0.445123017,0.447349995,0.444178998,0.434606016,0.423215002,0.431769997,0.444572002,0.445145994,0.442081004,0.443292022,0.431914002,0.434246004,0.428166002,0.430803001,0.442478001,0.446231008,0.455366999,0.441448003,0.448927015,0.434765011,0.446198016,0.420843005,0.445269018,0.457350999,0.466359019,0.447553009,0.448029995,0.442725003,0.440216005,0.440017015,0.453438997,0.435027003,0.417737007,0.448204994,0.459877998,0.45865801,0.462040007,0.459205002
"146",0.446336001,0.449596018,0.451815993,0.44946,0.438466996,0.426576018,0.436042994,0.449616998,0.450334013,0.445612997,0.447569996,0.434906006,0.439176023,0.43148002,0.433618009,0.447566003,0.451387018,0.459488004,0.446543008,0.45284301,0.439814001,0.449808002,0.424122006,0.450157017,0.465705007,0.474698007,0.45202601,0.452490002,0.446719021,0.443758994,0.444086999,0.457592994,0.439511001,0.421234995,0.453180015,0.467465013,0.466632009,0.470154017,0.467175007
"147",0.446523994,0.450048,0.452242017,0.450538993,0.438623011,0.426443994,0.43630901,0.450378001,0.45125401,0.445445001,0.447955012,0.434322,0.440057009,0.431282997,0.432912022,0.448456019,0.452329993,0.459547013,0.447446018,0.452923,0.440697998,0.449701995,0.423905998,0.450937003,0.471711993,0.481268018,0.452481002,0.452935994,0.446837008,0.443608016,0.44433102,0.45768401,0.440053999,0.421304017,0.45392102,0.473008007,0.472443014,0.476307005,0.473076016
"148",0.442355007,0.446006,0.448092014,0.446878999,0.434635013,0.422506005,0.432195008,0.446361005,0.447439998,0.441161007,0.443931013,0.429819018,0.436374009,0.427240014,0.428365022,0.444667011,0.448550016,0.45500502,0.443693012,0.448668003,0.436984003,0.445430994,0.419883996,0.447055012,0.475565016,0.486339003,0.448442012,0.448875993,0.442582011,0.439350009,0.440234005,0.453171015,0.436219007,0.417598993,0.449999005,0.47677201,0.476354003,0.480756998,0.477154016
"149",0.433865994,0.437559009,0.439388007,0.438571006,0.426533997,0.414822012,0.423859,0.437721997,0.439043999,0.432777017,0.435492009,0.421427995,0.428205013,0.419387013,0.420018017,0.436323017,0.440150023,0.445874006,0.435418993,0.440060019,0.428819001,0.436987996,0.41209501,0.438537002,0.478088021,0.490777999,0.439981997,0.440366,0.433973014,0.430999994,0.431769997,0.444065005,0.428095996,0.410152018,0.441575021,0.479541004,0.479198009,0.484337002,0.480224997
"150",0.421968013,0.425667018,0.427074015,0.426688015,0.415158004,0.404164016,0.412340999,0.425593019,0.427164018,0.42108202,0.423519015,0.409939021,0.416573018,0.408473015,0.408643007,0.424493015,0.428190023,0.433057994,0.423693001,0.427929997,0.417282015,0.425145,0.401299,0.426367998,0.480752021,0.496039003,0.428064018,0.428369999,0.421876013,0.419351012,0.419811994,0.431279004,0.416655004,0.399707019,0.429735005,0.482652009,0.48239401,0.488476008,0.483716995
"151",0.408460021,0.412169009,0.412986994,0.413217008,0.402160019,0.392045021,0.399506003,0.411996007,0.413763016,0.407674015,0.40981102,0.396937013,0.403393,0.396019995,0.395799011,0.411128998,0.414654016,0.418393016,0.410461992,0.41397202,0.404318005,0.411509007,0.389017016,0.412497014,0.485204011,0.503679037,0.414530993,0.414730012,0.408015013,0.406006992,0.406139016,0.416646004,0.403715014,0.387764007,0.416422993,0.487590998,0.487498015,0.494726002,0.489188015
"152",0.395529002,0.399267018,0.399363995,0.400492996,0.389555007,0.380302012,0.387509018,0.399271995,0.401150018,0.394520015,0.39657402,0.384380996,0.39093101,0.383902997,0.38341701,0.398528993,0.401879996,0.404118001,0.397997022,0.400287002,0.392177016,0.398082018,0.377101004,0.399280012,0.492312998,0.514415026,0.401598006,0.401666015,0.394510001,0.392944008,0.392955005,0.40239802,0.391418993,0.376154006,0.40389502,0.495120019,0.495310009,0.503845036,0.497428
"153",0.384840995,0.388617009,0.387923002,0.390244007,0.378859997,0.370317012,0.377867997,0.389107019,0.391023993,0.383141994,0.385491014,0.373760998,0.380834997,0.37353301,0.372960001,0.388370007,0.391585022,0.391959012,0.387970001,0.388514012,0.382479012,0.386420995,0.366952002,0.388490021,0.501314998,0.527258992,0.390943021,0.390855014,0.382998019,0.381682009,0.381952018,0.390253007,0.381328017,0.366243005,0.393802017,0.50444901,0.504999995,0.514918029,0.507589996
"154",0.376819998,0.380632997,0.379157007,0.382871002,0.370425016,0.362399995,0.370799005,0.381825,0.383759022,0.373958021,0.377005994,0.365449011,0.373473018,0.365244001,0.364776999,0.38102001,0.384153008,0.38241601,0.380742013,0.379130006,0.375532001,0.376978993,0.358878016,0.380560011,0.50968498,0.539434016,0.382982016,0.382716,0.373939008,0.372628003,0.373567998,0.380704999,0.373765022,0.358345002,0.386494994,0.51315701,0.514029026,0.525294006,0.51710099
"155",0.370530009,0.374352008,0.372207999,0.377335995,0.363370001,0.355709016,0.365169019,0.376316994,0.378327012,0.366187006,0.370214015,0.358602017,0.367813021,0.358213007,0.358025014,0.375452012,0.378540993,0.374664009,0.375277013,0.371349007,0.370269001,0.369002998,0.352030009,0.374494016,0.513859034,0.547095001,0.376754016,0.376295,0.366511017,0.364980012,0.366889,0.372934014,0.367745012,0.351626992,0.380933017,0.517807007,0.518822014,0.531295002,0.522363007
"156",0.364053011,0.367862016,0.365229011,0.371610999,0.355957001,0.348591,0.358965993,0.370496005,0.372705996,0.35819602,0.363254011,0.351505011,0.361872017,0.350802004,0.350998014,0.36966601,0.37271902,0.366917014,0.369570017,0.363472998,0.364688009,0.360859007,0.344754994,0.368277997,0.510558009,0.546756983,0.370331019,0.369675994,0.358972013,0.357082993,0.360031992,0.365164012,0.361384004,0.344475001,0.375120997,0.51522702,0.51611501,0.52956599,0.52006501
"157",0.355388999,0.359180003,0.356278002,0.363609999,0.346419007,0.339384019,0.350232005,0.362271011,0.364812016,0.348289996,0.354189008,0.342370003,0.353646994,0.341352016,0.341921002,0.361609995,0.36460802,0.357282013,0.361573994,0.353707999,0.356772006,0.350843012,0.335377991,0.359812021,0.498250008,0.536805987,0.361708999,0.360868007,0.349505991,0.347229004,0.351034999,0.355509013,0.352784008,0.335265011,0.367018998,0.503881991,0.504383981,0.518535018,0.508651018
"158",0.343385994,0.347178012,0.344233006,0.352147996,0.333820015,0.327219009,0.337994993,0.350491017,0.353442013,0.335530996,0.341920018,0.330180019,0.342023015,0.328970015,0.329786003,0.350114018,0.353022009,0.344657004,0.350125998,0.341029018,0.345412999,0.337992013,0.323020995,0.34789902,0.477845013,0.518186986,0.349743009,0.348751009,0.337083995,0.334484994,0.338780999,0.342880011,0.340920001,0.323150009,0.355469018,0.48458901,0.484520018,0.49912101,0.489015013
"159",0.328217,0.332049996,0.329253018,0.337412,0.318461001,0.312378019,0.322654992,0.335406005,0.338753998,0.320154011,0.326656014,0.315120995,0.327242017,0.313940018,0.314788014,0.335366994,0.338156998,0.329203993,0.335413992,0.325628996,0.330853999,0.322524995,0.307996005,0.332740992,0.452288002,0.493979007,0.334610015,0.333530992,0.321906,0.319099993,0.323476017,0.327450991,0.326063991,0.30843702,0.340645015,0.460126996,0.459435999,0.474316001,0.464087009
"160",0.31130302,0.315212995,0.312707007,0.320841998,0.301744014,0.296187997,0.305808991,0.318525016,0.322156996,0.303474993,0.309803993,0.298512012,0.310759008,0.297591001,0.29824701,0.318798006,0.321469009,0.312274009,0.318872005,0.30882901,0.314546019,0.305748016,0.291672021,0.315818995,0.425380021,0.468179017,0.317719012,0.316633999,0.305312991,0.302399009,0.306549013,0.310568005,0.309639007,0.292446017,0.323960006,0.434139013,0.432918996,0.447984993,0.437680006
"161",0.294652015,0.298648,0.296526998,0.304473996,0.285557002,0.280439019,0.289534003,0.301925004,0.305654019,0.287304014,0.293336004,0.282209992,0.294582009,0.281700999,0.282002002,0.302399009,0.304984003,0.295763999,0.302507013,0.292475998,0.298480004,0.289472014,0.275882006,0.299198002,0.400447994,0.444263011,0.301055014,0.300058007,0.289184004,0.286216021,0.290004015,0.294120997,0.293577999,0.276937008,0.307397008,0.409849018,0.408289015,0.423506021,0.413123995
"162",0.280256003,0.284301013,0.28262201,0.290295005,0.271721005,0.266867012,0.275766015,0.287602007,0.291229993,0.273423016,0.279183,0.268068016,0.280669004,0.26801002,0.267903,0.288144022,0.290686011,0.281574011,0.288286,0.278412014,0.284588993,0.275496006,0.262392014,0.284889996,0.379666001,0.424479008,0.286576003,0.285755008,0.275367022,0.272334993,0.27580002,0.279999018,0.279763013,0.263621002,0.29291001,0.389412999,0.387731016,0.403107017,0.392609
"163",0.269403994,0.273423016,0.272201002,0.279570997,0.261400998,0.256588012,0.265668005,0.276805997,0.28017801,0.263009012,0.268593997,0.257331014,0.270258009,0.257649004,0.257198006,0.277301997,0.279842019,0.270960003,0.277476996,0.267866999,0.274098009,0.265019,0.252335012,0.274182022,0.363680005,0.409463018,0.275551021,0.274975002,0.265065998,0.261929005,0.265199006,0.269443005,0.269389004,0.253598005,0.281771004,0.373531997,0.371900022,0.387448013,0.376783013
"164",0.262394994,0.266303003,0.265494019,0.27256602,0.254839003,0.24984701,0.259376019,0.269762009,0.272801012,0.256356001,0.261844009,0.250348002,0.263599008,0.250890017,0.250235021,0.270159006,0.272727996,0.264238,0.27036801,0.261164993,0.267255008,0.258350998,0.245956004,0.267330021,0.351920009,0.398631006,0.268288016,0.267986,0.258570015,0.255282998,0.258471012,0.262757003,0.262701005,0.247123003,0.274295002,0.361752003,0.36027801,0.37597701,0.365097016
"165",0.258632004,0.262362003,0.261884004,0.268663019,0.251460016,0.246132001,0.256154001,0.26581502,0.268530011,0.252945006,0.258332998,0.246619001,0.260057002,0.247223005,0.246516004,0.266122013,0.268726021,0.260857016,0.266369998,0.257784009,0.263448,0.254979998,0.242697001,0.263671011,0.343214005,0.390798002,0.264223993,0.264185011,0.255322993,0.25186801,0.254990995,0.259375006,0.25910002,0.243684009,0.269930005,0.353022009,0.351739019,0.367534012,0.356413007
"166",0.256896019,0.260426015,0.260178,0.266651005,0.250120014,0.244385004,0.254725993,0.263727009,0.266198009,0.251659006,0.256851017,0.245022997,0.258406997,0.245578006,0.244924009,0.264008999,0.266631007,0.259633005,0.264302015,0.256579012,0.261490017,0.253780007,0.241437003,0.261943996,0.33624199,0.384635001,0.262198001,0.26237601,0.254162014,0.250562012,0.253520995,0.258116007,0.257412016,0.242224008,0.267523021,0.34611702,0.344974995,0.360810995,0.349445015
"167",0.255749017,0.259086996,0.258983016,0.265112013,0.249417007,0.243306011,0.253639013,0.26207602,0.264419019,0.251096994,0.255944014,0.244174004,0.257212013,0.244640008,0.244075,0.262428015,0.265033007,0.25909701,0.262766004,0.256116003,0.25999102,0.253331006,0.240814999,0.260686994,0.329796016,0.378955007,0.260805011,0.261137992,0.25365302,0.249962002,0.252606004,0.257524014,0.256246001,0.241426006,0.265702993,0.339877009,0.338786006,0.35462302,0.343026996
"168",0.253929019,0.257104993,0.257097006,0.262834996,0.248071998,0.241710007,0.251689017,0.259662002,0.261977017,0.249949008,0.254337013,0.242811009,0.25523001,0.243189007,0.242697001,0.260159999,0.262712002,0.25790301,0.260540009,0.25504601,0.257753998,0.252288014,0.239596009,0.258659005,0.322982013,0.372883022,0.258801997,0.259222001,0.252481997,0.248770997,0.25098902,0.256267011,0.254375011,0.24007301,0.263263017,0.333382994,0.332257003,0.348076016,0.336277992
"169",0.250645012,0.25367102,0.253769994,0.259072006,0.245220006,0.238806009,0.248169005,0.255773008,0.25811401,0.247291997,0.251206011,0.240088001,0.251697004,0.240387008,0.239931002,0.256440997,0.258917004,0.255123019,0.256851017,0.252416998,0.254041016,0.249694005,0.236951008,0.255109996,0.315324992,0.365943015,0.255376011,0.255827993,0.249752,0.246078998,0.24789001,0.253435016,0.251017004,0.237341002,0.259427011,0.326081991,0.324887991,0.340690017,0.328714997
"170",0.245688006,0.248544008,0.248802006,0.253652006,0.24055101,0.234317005,0.242957011,0.250266016,0.252631992,0.242757007,0.246314004,0.235715002,0.246435001,0.235924006,0.235486999,0.251078993,0.253470004,0.250414014,0.251495004,0.247853011,0.24868001,0.245159,0.23259601,0.249879003,0.306811005,0.358119011,0.250277013,0.250721008,0.245131001,0.241530001,0.243110001,0.248701006,0.245953009,0.232932001,0.253977001,0.317861021,0.316619992,0.332440019,0.320298016
"171",0.239276007,0.241912007,0.242382005,0.246816009,0.234210998,0.228375003,0.23634401,0.243402004,0.245748997,0.236440003,0.239859998,0.229832008,0.239691004,0.229916006,0.229516998,0.244284004,0.246601999,0.24391301,0.244685009,0.241466999,0.241910011,0.238779008,0.226676002,0.243221,0.297702014,0.349684,0.24368301,0.244101003,0.238762006,0.235241011,0.236871004,0.242207006,0.239389002,0.226976007,0.247112006,0.308917999,0.307695001,0.323579997,0.311266005
"172",0.231826007,0.234191,0.234898999,0.238991007,0.22661601,0.221339002,0.228779003,0.235606,0.237874001,0.228744,0.232267007,0.222819,0.23190701,0.222730011,0.222413003,0.236467004,0.238729,0.23605001,0.23684001,0.233672008,0.234157011,0.230963007,0.219586,0.235564008,0.288363993,0.341066003,0.236002997,0.236387998,0.231073007,0.227621004,0.229587004,0.234379008,0.231738001,0.219847009,0.239235997,0.299614996,0.298499018,0.314496011,0.301989019
"173",0.223719001,0.225787997,0.226731002,0.230558008,0.218231007,0.213594005,0.220654011,0.227247998,0.229396999,0.220155999,0.223949,0.215063006,0.22349,0.214778006,0.214579001,0.228009,0.230231002,0.227318004,0.228364006,0.224969,0.225818008,0.222219005,0.211742997,0.227274001,0.279092014,0.332643002,0.227635011,0.227989003,0.222544,0.219145998,0.221625999,0.225702003,0.223416001,0.211953998,0.230736002,0.290307015,0.289364994,0.305523992,0.292791009
